Unique ID,Start Date,End Date,"Q1. What is your current age? 
(Age)","Q2. What is your gender? 
(Gender)","Q3. Which of the following best describes the area or community in which you live? 
(Urban/Rural)","Q4.  Please indicate the answer that includes your entire household income in (previous year) before taxes. 
(Income)","Q6 Which of the following types of alcoholic beverages have you consumed in the past 4 weeks?
(Alcohol Category)",Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,"Q7. Which of the following beer types of have you consumed in the past 4 weeks? 
(Beer Category )",Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,"Q9. How relevant would you say the shown product is to you based on what you saw and read?
(Concept Relevance)","Q10. How appealing or unappealing is the shown product  to you?
(Concept Appeal)","Q11. How different do you think the shown product is from other beers currently available for purchase?
(Concept Differentiation)","Q12. Thinking about the shown product, which option describes how believable or unbelievable you feel the description and statements made about it are?
(Concept Beleivability)","Q13. How does the price fit with what you’d expect the shown to cost?
(Concept_Price)","Q14. Which statement below best describes how likely you would be to buy shown product if it were available at your local stores?
(Concept_Purchase Intent)","Q15. If the shwon product was available to you, how often would you expect yourself to drink at least one of these products?
(Concept_Drinking Frequency)",Q16A. What is the most important thing you LIKE about the shown concept}?     This can include anything you would want kept for sure or aspects that might drive you to buy or try it…       Please type a detailed response in the space below,"Q16B. What is the most important thing you DISLIKE about the shown concept}?    This can include general concerns, annoyances, or any aspects of the product that need fixed for this to be more appealing to you...     Please type a detailed response in the space below.","Q17. We would like to know what effect this new product might have on the other beverages you buy. If it were available, would the shown product…? 
(Concept_Replacement Product)","Q18_1 What specific product that you are currently using would the shown product replace?
 Please type in ONE specific brand or product per space provided.","Q18_2 What specific product that you are currently using would the shown concept replace?
 Please type in ONE specific brand or product per space provided.","Q18_3 What specific product that you are currently using would the shown concept replace?
 Please type in ONE specific brand or product per space provided.",OE_Quality_Flag,AI_Detection_29,AI_Detection_30
2795.0,2024-10-24 12:40:05,2024-10-24 12:50:50,65.0,2.0,3.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,3.0,1.0,3.0,4.0,1.0,0.0,They isn't really anything I like. I don't care much h fir beer. Drnknoncenor twice a year.,I am not a beer drinker. Prefer the taste of wine or mixed cocktail,2.0,Bud light,,,0.0,Human-Written,Human-Written
2798.0,2024-10-24 12:47:48,2024-10-24 12:55:11,53.0,2.0,3.0,11.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,Low in calories,The ptice,2.0,Bud light,Sam adams,Heineken,0.0,Human-Written,Human-Written
2801.0,2024-10-24 12:51:44,2024-10-24 12:57:20,56.0,1.0,3.0,10.0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,The label,Nothing really,2.0,Coors light,Bud light,Miller lite,0.0,Human-Written,Human-Written
2802.0,2024-10-24 12:47:54,2024-10-24 12:57:52,51.0,1.0,3.0,1.0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,5.0,4.0,3.0,3.0,4.0,4.0,8.0,Low calories,Not a full taste,3.0,Bud light,Killians,Busch,0.0,Human-Written,Human-Written
2803.0,2024-10-24 12:18:45,2024-10-24 12:58:09,58.0,2.0,5.0,4.0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,Less alcohol,Nothing,1.0,,,,0.0,Human-Written,Human-Written
2804.0,2024-10-24 12:49:58,2024-10-24 12:58:45,57.0,1.0,2.0,11.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,The name,The low ABV,1.0,,,,0.0,Human-Written,Human-Written
2805.0,2024-10-24 12:53:21,2024-10-24 12:58:56,42.0,1.0,1.0,12.0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,4.0,4.0,5.0,4.0,5.0,5.0,7.0,"IT IS SPECIAL FOR ,ME",I LIKE ALL,3.0,NONE,NONE,NONE,1.0,Human-Written,Human-Written
2808.0,2024-10-24 12:56:04,2024-10-24 13:00:26,56.0,2.0,1.0,3.0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,Everything,Nothing,2.0,Budweiser,Carona,Bush,0.0,Human-Written,Human-Written
2809.0,2024-10-24 12:43:54,2024-10-24 13:00:30,57.0,2.0,5.0,5.0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,"American home grown ingredients, packaging",Low alcohol content,1.0,,,,0.0,Human-Written,Human-Written
2811.0,2024-10-24 12:55:39,2024-10-24 13:01:38,51.0,1.0,3.0,11.0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,homegrown ingredients,none,1.0,,,,0.0,Human-Written,Human-Written
2813.0,2024-10-24 12:57:17,2024-10-24 13:01:50,47.0,1.0,1.0,8.0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,5.0,5.0,5.0,4.0,3.0,5.0,8.0,The quality,Nothing,3.0,Corona,Corona light,Corrs light,0.0,Human-Written,Human-Written
2814.0,2024-10-24 12:53:16,2024-10-24 13:02:06,37.0,2.0,3.0,11.0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,5.0,5.0,5.0,4.0,3.0,4.0,8.0,It's organic and light.,Not a huge fan of michelob but I drink it.,1.0,,,,0.0,Human-Written,Human-Written
2815.0,2024-10-24 12:56:22,2024-10-24 13:02:54,32.0,2.0,3.0,12.0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,4.0,4.0,3.0,3.0,3.0,4.0,6.0,Only 70 calories a bottle,Nothing i really dislike,1.0,,,,0.0,Human-Written,Human-Written
2816.0,2024-10-24 12:50:02,2024-10-24 13:03:10,64.0,1.0,3.0,11.0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,5.0,5.0,5.0,4.0,3.0,5.0,6.0,Taste,Price,2.0,Mich ultra,Corona lit,Coors light,0.0,Human-Written,Human-Written
2818.0,2024-10-24 12:54:09,2024-10-24 13:05:12,62.0,1.0,3.0,11.0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,5.0,4.0,3.0,3.0,3.0,4.0,6.0,I would like to try this beer,nothing,1.0,,,,0.0,Human-Written,Human-Written
2819.0,2024-10-24 12:52:32,2024-10-24 13:05:19,62.0,2.0,5.0,11.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,4.0,5.0,3.0,3.0,4.0,3.0,5.0,I like that I can trust it because it's made by Michelob. I like the low calories and low carbs. It had attractive packaging.,It's a little bit more expensive than my usual light beer.,1.0,,,,0.0,Human-Written,Human-Written
2821.0,2024-10-24 13:00:36,2024-10-24 13:06:32,35.0,2.0,5.0,8.0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,4.0,4.0,4.0,3.0,3.0,4.0,8.0,Like that it's ultra,Nothing,3.0,Budlight,Modela,Coors,0.0,Human-Written,Human-Written
2822.0,2024-10-24 12:54:55,2024-10-24 13:06:48,58.0,1.0,3.0,5.0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,3.0,3.0,4.0,3.0,3.0,3.0,6.0,Label,Cost more,1.0,,,,1.0,Human-Written,Human-Written
2823.0,2024-10-24 12:56:02,2024-10-24 13:06:55,48.0,2.0,2.0,11.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,It is ok but not my favorite beer.,It is ok but not my favorite beer.,2.0,Coors Light,Busch Light,Miller Lite,0.0,Human-Written,Human-Written
2826.0,2024-10-24 12:58:41,2024-10-24 13:08:25,32.0,2.0,2.0,6.0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,4.0,4.0,3.0,3.0,3.0,4.0,7.0,The after taste isn’tas potent as other brands of beer!!,There is nothing that I hate about this drink!,3.0,Modelo,Heineken,Bud light,0.0,Human-Written,Human-Written
2828.0,2024-10-24 12:56:31,2024-10-24 13:09:21,33.0,1.0,4.0,1.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,It's a light beer,It's a extra light beer,3.0,Miller,Bud,Corona,0.0,Human-Written,Human-Written
2831.0,2024-10-24 13:03:30,2024-10-24 13:11:44,55.0,1.0,3.0,5.0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1.0,5.0,4.0,3.0,3.0,5.0,7.0,Because it is just fine the way it is now and I love it,Nothing to dislike about it it is great,3.0,Black sails,Budwiser,Coors,0.0,Human-Written,Human-Written
2832.0,2024-10-24 13:04:06,2024-10-24 13:11:45,48.0,2.0,2.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,I LIKE THAT ITS LIGHTER,I WOULD JUST HAVE TO TASTE IT,1.0,,,,0.0,Human-Written,Human-Written
2833.0,2024-10-24 12:53:04,2024-10-24 13:12:17,56.0,1.0,2.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.0,2.0,3.0,3.0,4.0,1.0,0.0,i can't think of anything,too weak. I'd have to drink 30 of them to get a buzz,1.0,,,,0.0,Human-Written,Human-Written
2834.0,2024-10-24 12:55:51,2024-10-24 13:12:28,57.0,1.0,3.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1.0,4.0,3.0,4.0,1.0,0.0,The Name,It's ultra light,1.0,,,,0.0,Human-Written,Human-Written
2835.0,2024-10-24 13:00:44,2024-10-24 13:12:35,54.0,1.0,1.0,7.0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,2.0,3.0,2.0,3.0,3.0,3.0,1.0,The amount of calories,If it tastes like Michelob that would be bad,1.0,,,,0.0,Human-Written,Human-Written
2837.0,2024-10-24 13:03:39,2024-10-24 13:12:52,58.0,1.0,3.0,7.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,Low calories,Not a Michelle fan,1.0,,,,0.0,Human-Written,Human-Written
2838.0,2024-10-24 13:03:42,2024-10-24 13:12:55,33.0,2.0,3.0,10.0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,4.0,5.0,5.0,3.0,5.0,4.0,6.0,I like the ingredients and offers,Nothing much,2.0,Budweiser,Bud light,Corona,0.0,Human-Written,Human-Written
2839.0,2024-10-24 13:02:00,2024-10-24 13:12:57,56.0,1.0,1.0,6.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3.0,3.0,2.0,3.0,3.0,3.0,7.0,I like the picture.,Nothing,2.0,Budweiser,Coors,Heineken,0.0,Human-Written,Human-Written
2844.0,2024-10-24 13:03:45,2024-10-24 13:14:33,54.0,2.0,5.0,1.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,The label design is unique and that it offers lower calories makes it appealing.,Nothing,2.0,Bud,Budlight,Wine,0.0,Human-Written,Human-Written
2845.0,2024-10-24 13:02:46,2024-10-24 13:14:47,39.0,1.0,1.0,1.0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,3.0,3.0,3.0,3.0,3.0,4.0,4.0,the bottle designed never tried it before but the bottle design is pretty good,I have no complaints or dislikes,1.0,,,,0.0,Human-Written,Human-Written
2846.0,2024-10-24 13:08:31,2024-10-24 13:15:11,49.0,1.0,3.0,11.0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,i like the low calorie and flavor this new version of MU has,not sure i like the organic piece to the beer,2.0,bud light,corona,miller lite,0.0,Human-Written,Human-Written
2847.0,2024-10-24 13:10:02,2024-10-24 13:15:16,29.0,1.0,2.0,3.0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,3.0,3.0,3.0,3.0,4.0,4.0,8.0,A smooth flavor,Too weak,2.0,Hurricane,Bush,Coors,0.0,Human-Written,Human-Written
2848.0,2024-10-24 13:01:43,2024-10-24 13:15:23,40.0,4.0,1.0,1.0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,It's premium light beer,"Low calorie,  and light beer",2.0,Icehouse,Na,Na,0.0,Human-Written,Human-Written
2849.0,2024-10-24 12:58:12,2024-10-24 13:15:56,38.0,2.0,1.0,10.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,"I like that it is a low calorie, low carb beer.","I don't like that it is less alcoholic than a standard beer, which are usually about 5% ABV.",1.0,,,,0.0,Human-Written,Human-Written
2852.0,2024-10-24 12:50:11,2024-10-24 13:16:42,34.0,2.0,3.0,11.0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,4.0,4.0,3.0,3.0,3.0,4.0,7.0,I really appreciate that Michelob ULTRA Pure Gold is a premium light lager with a focus on quality ingredients. The fact that it's a lighter beer option but still has a great taste is definitely something that would drive me to buy or try it,"he taste is probably too watered down for my liking, and I prefer drinks with more flavor and body",1.0,,,,0.0,Human-Written,Human-Written
2853.0,2024-10-24 13:01:59,2024-10-24 13:17:19,53.0,1.0,1.0,3.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3.0,4.0,2.0,3.0,3.0,3.0,6.0,It's different than most beers on the market today,The fact that it's organic whatever that means for beer,1.0,,,,0.0,Human-Written,Human-Written
2854.0,2024-10-24 12:59:00,2024-10-24 13:17:39,39.0,1.0,1.0,7.0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,I love that this is highlighting and made with organic ingredients,I would like it to be a little lower in carbs,2.0,Miller Lite,Bud Lite,Coors Lite,0.0,Human-Written,Human-Written
2855.0,2024-10-24 13:12:42,2024-10-24 13:17:57,46.0,1.0,4.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.0,4.0,5.0,4.0,3.0,4.0,7.0,i like it,nothing,1.0,,,,0.0,Human-Written,Human-Written
2856.0,2024-10-24 12:55:23,2024-10-24 13:18:26,53.0,2.0,4.0,6.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,I've never tried it,No idea. I've never tried it,1.0,,,,0.0,Human-Written,Human-Written
2859.0,2024-10-24 13:02:17,2024-10-24 13:19:18,37.0,2.0,1.0,1.0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,3.0,3.0,3.0,3.0,4.0,3.0,6.0,It’s a smoove taste,The price,1.0,,,,1.0,Human-Written,Human-Written
2862.0,2024-10-24 13:14:42,2024-10-24 13:21:06,63.0,1.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,Nothing I do not like Michelob,The taste,1.0,,,,0.0,Human-Written,Human-Written
2863.0,2024-10-24 13:01:31,2024-10-24 13:21:33,65.0,1.0,3.0,6.0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,85 calories,Nothing,1.0,,,,1.0,Human-Written,Human-Written
2865.0,2024-10-24 13:11:03,2024-10-24 13:22:15,39.0,1.0,2.0,1.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,It has less alcohol which might be nice if you don't want to get too tipsy.,I'm not really into light beers.,1.0,,,,0.0,Human-Written,Human-Written
2866.0,2024-10-24 13:05:11,2024-10-24 13:22:17,31.0,1.0,1.0,4.0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,4.0,4.0,2.0,4.0,3.0,3.0,7.0,I like that it is low calorie,I don't like that it has less alcohol,1.0,,,,1.0,Human-Written,Human-Written
2870.0,2024-10-24 13:15:59,2024-10-24 13:24:35,41.0,1.0,5.0,5.0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,4.0,4.0,3.0,3.0,3.0,4.0,6.0,It's got alcohol in it 🤣,Nothing,1.0,,,,0.0,Human-Written,Human-Written
2871.0,2024-10-24 13:19:31,2024-10-24 13:25:32,32.0,2.0,3.0,4.0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,even though it light its still premium,i dont really care for light beers,1.0,,,,0.0,Human-Written,Human-Written
2873.0,2024-10-24 13:19:07,2024-10-24 13:25:45,26.0,1.0,3.0,11.0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,I like how it feels premium,Not a huge fan of the bottle,3.0,Henneken,Coor,Seltz,0.0,Human-Written,Human-Written
2874.0,2024-10-24 13:17:50,2024-10-24 13:25:55,38.0,1.0,3.0,12.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,looks premium,the % is too low for me,1.0,,,,1.0,Human-Written,Human-Written
2875.0,2024-10-24 13:18:44,2024-10-24 13:25:57,25.0,1.0,1.0,8.0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,3.0,3.0,4.0,4.0,4.0,3.0,8.0,The only way I could do do that was if you,The only way I could do that was,3.0,Bud light,The,The,0.0,Human-Written,Human-Written
2876.0,2024-10-24 13:14:29,2024-10-24 13:26:43,34.0,1.0,2.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,4.0,3.0,3.0,4.0,3.0,6.0,the light color of the beer and the fancy labels,the brand of beer,2.0,Bud light,Keystone,Coors light,0.0,Human-Written,Human-Written
2878.0,2024-10-24 13:14:41,2024-10-24 13:27:05,65.0,1.0,2.0,3.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,The name,Not sure,1.0,,,,1.0,Human-Written,Human-Written
2879.0,2024-10-24 13:18:15,2024-10-24 13:27:30,51.0,2.0,1.0,6.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,Nothing really,Nothing,1.0,,,,0.0,Human-Written,Human-Written
2880.0,2024-10-24 13:20:15,2024-10-24 13:27:43,31.0,1.0,2.0,11.0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,4.0,5.0,4.0,4.0,3.0,5.0,7.0,It's good,Nothing,2.0,Miller lite,Coors,Foster,0.0,Human-Written,Human-Written
2881.0,2024-10-24 13:16:57,2024-10-24 13:28:48,51.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.0,3.0,4.0,4.0,1.0,0.0,The artwork,Not my drink,1.0,,,,1.0,Human-Written,Human-Written
2883.0,2024-10-24 13:16:58,2024-10-24 13:29:45,58.0,2.0,5.0,4.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4.0,4.0,2.0,3.0,3.0,4.0,7.0,Light beer with natural ingredients,Nothing,2.0,Coors Light,Bud Light,Heineken,1.0,Human-Written,Human-Written
2884.0,2024-10-24 13:25:30,2024-10-24 13:31:10,35.0,1.0,1.0,3.0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,5.0,5.0,5.0,4.0,5.0,5.0,7.0,That’s good very different,Nothing,3.0,Light,Good,Great,1.0,Human-Written,Human-Written
2885.0,2024-10-24 13:13:35,2024-10-24 13:31:40,42.0,1.0,1.0,12.0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,4.0,5.0,4.0,4.0,3.0,1.0,7.0,This one very refreshment and relaxed.,the detailing should be clear.,3.0,Creative,Innovative,Stylish,0.0,Human-Written,Human-Written
2886.0,2024-10-24 13:17:19,2024-10-24 13:32:02,42.0,2.0,4.0,3.0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,The taste,Packaging,2.0,Coors light,Bud,Miller high life,0.0,Human-Written,Human-Written
2887.0,2024-10-24 13:25:43,2024-10-24 13:32:04,34.0,1.0,1.0,12.0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,5.0,4.0,5.0,3.0,4.0,4.0,7.0,I like the modern style,Price problem,2.0,Budweiser,Budweiser,Budweiser,0.0,Human-Written,Human-Written
2889.0,2024-10-24 13:19:29,2024-10-24 13:33:15,43.0,1.0,4.0,6.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,I love the taste of this beer,I didn't dislike anything about it,3.0,Busch ice,Coors light,Overdose,0.0,Human-Written,Human-Written
2890.0,2024-10-24 13:07:56,2024-10-24 13:33:27,33.0,1.0,1.0,8.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,5.0,5.0,5.0,4.0,3.0,5.0,6.0,It is a low calorie beer,I don't dislike it,1.0,,,,0.0,Human-Written,Human-Written
2891.0,2024-10-24 13:14:25,2024-10-24 13:33:34,59.0,1.0,2.0,9.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,Like the idea. Sounds refreshing with only 70 calories.,I don't like the idea of such a small alcohol content.,1.0,,,,0.0,Human-Written,Human-Written
2893.0,2024-10-24 13:19:53,2024-10-24 13:34:34,50.0,1.0,1.0,11.0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,5.0,4.0,5.0,4.0,4.0,5.0,7.0,It was very testy .,nothing more people liked.,3.0,Coors Light,Milliter Lite,Corona premier,0.0,Human-Written,Human-Written
2894.0,2024-10-24 13:19:16,2024-10-24 13:34:39,56.0,1.0,1.0,11.0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,the claim that it is only 70 calories.,I don't generally enjoy light beers.,1.0,,,,0.0,Human-Written,Human-Written
2895.0,2024-10-24 13:25:25,2024-10-24 13:34:41,33.0,2.0,1.0,7.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5.0,5.0,4.0,4.0,3.0,5.0,6.0,i like that its organic and has lower calories,"none, this is a better and healthier option",3.0,corona,modelo,stella arteois,0.0,Human-Written,Human-Written
2896.0,2024-10-24 13:26:08,2024-10-24 13:34:51,54.0,2.0,3.0,6.0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,4.0,5.0,4.0,4.0,2.0,4.0,6.0,Organic and no chemicals,The calories,3.0,Bud light,Hard cider,Wine,0.0,Human-Written,Human-Written
2899.0,2024-10-24 13:24:45,2024-10-24 13:35:37,34.0,2.0,3.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,I like our refreshing and knew it looks the most,I don't see anything that I happened dislike so far in it,1.0,,,,0.0,Human-Written,Human-Written
2902.0,2024-10-24 13:21:55,2024-10-24 13:35:56,38.0,2.0,1.0,6.0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,The coloring,"That I'm not sure what it tastes like, I'm curious",1.0,,,,0.0,Human-Written,Human-Written
2905.0,2024-10-24 13:15:23,2024-10-24 13:36:55,53.0,1.0,5.0,1.0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,The amount of calories that's in a single serving,I didn't dislike anything about the product except the price,1.0,,,,0.0,Human-Written,Human-Written
2906.0,2024-10-24 13:30:29,2024-10-24 13:37:37,35.0,1.0,3.0,11.0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,4.0,5.0,4.0,3.0,3.0,5.0,6.0,It has a great taste,,3.0,,,,0.0,Human-Written,Human-Written
2907.0,2024-10-24 13:24:09,2024-10-24 13:37:59,27.0,2.0,2.0,9.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,Never had it,Never tried it,2.0,Bud light,Bluemoon,Leager,0.0,Human-Written,Human-Written
2908.0,2024-10-24 13:32:45,2024-10-24 13:38:06,32.0,2.0,5.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0,4.0,3.0,3.0,4.0,6.0,The color brings out the brand,Nothing,1.0,,,,0.0,Human-Written,Human-Written
2909.0,2024-10-24 13:32:52,2024-10-24 13:38:15,41.0,1.0,4.0,7.0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,5.0,5.0,3.0,4.0,4.0,3.0,7.0,Certified organic,It's expensive,2.0,Michelob ultra,Miller Lite,Coors light,0.0,Human-Written,Human-Written
2910.0,2024-10-24 13:30:06,2024-10-24 13:38:29,42.0,1.0,2.0,3.0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,5.0,5.0,4.0,3.0,3.0,5.0,7.0,This is going to sell like hotcakes add a mango twist,Has alot of other options needs to stand out,3.0,heineken,michelob,Natural light,0.0,Human-Written,Human-Written
2911.0,2024-10-24 13:30:16,2024-10-24 13:38:34,47.0,1.0,3.0,8.0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,4.0,4.0,4.0,3.0,3.0,5.0,7.0,It looks to have a crisp taste,Nothing,2.0,Corona,Busch,Steel Reserve,1.0,Human-Written,Human-Written
2913.0,2024-10-24 13:31:29,2024-10-24 13:38:49,49.0,1.0,3.0,6.0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1.0,3.0,1.0,2.0,4.0,1.0,0.0,nothing,nothing,1.0,,,,0.0,Human-Written,Human-Written
2914.0,2024-10-24 13:32:08,2024-10-24 13:38:52,54.0,2.0,3.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,4.0,2.0,3.0,3.0,4.0,5.0,I like the design and color of bottle,Nothing,2.0,Stella,Heineken,I don't know,0.0,Human-Written,Human-Written
2915.0,2024-10-24 13:22:26,2024-10-24 13:39:18,28.0,1.0,3.0,10.0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,5.0,5.0,4.0,4.0,3.0,5.0,6.0,Low calories,Nothing I disliked,2.0,Michelob Ultra,Coors Light,Miller Light,0.0,Human-Written,Human-Written
2916.0,2024-10-24 13:18:11,2024-10-24 13:39:27,57.0,1.0,2.0,3.0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,Absolutely nothing,It's barely bear,1.0,,,,0.0,Human-Written,Human-Written
2917.0,2024-10-24 13:29:15,2024-10-24 13:39:58,30.0,1.0,1.0,6.0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,5.0,5.0,5.0,3.0,3.0,5.0,7.0,I like how premium the beer looks.,nothing at all,2.0,corona,none,none,1.0,Human-Written,Human-Written
2918.0,2024-10-24 13:34:35,2024-10-24 13:40:29,32.0,2.0,1.0,1.0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,5.0,5.0,5.0,4.0,5.0,5.0,8.0,The taste and the amount of alcohol it has in thei bottles,Nothing about it do I dislike about it,3.0,Love,Friend,You,0.0,Human-Written,Human-Written
2919.0,2024-10-24 13:31:41,2024-10-24 13:40:37,31.0,1.0,4.0,6.0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,5.0,4.0,5.0,3.0,3.0,4.0,6.0,Easy to drink good taste not bitter,Cheap beer,2.0,Miller light,Budwiser,Modelo,0.0,Human-Written,Human-Written
